Site_ID,Sub_ID,Session,Series,Unique_ID,SNR,EFC,Smoothness_of_Voxels,FBER,GSR,mFD,PercentFD_greater_than_0.20,NumFD_greater_than_0.20,DVARS,Outliers,GCORR,Median_Distance_Index,
ABIDEII-SDSU_1,28899,session_1,rest_1,ABIDEII-SDSU_1_28899_session_1_rest_1,16.24725969,0.402223951,2.526436722,64.06438982,0.007844621,0.087808964,6.0773,11,1.093139198,0.004175714,0.06581074,0.00021395,ABIDEII-SDSU_1_28899_session_1_rest_1
ABIDEII-SDSU_1,28900,session_1,rest_1,ABIDEII-SDSU_1_28900_session_1_rest_1,15.86687557,0.431668563,3.087720144,73.74841545,0.009156656,0.087602915,4.9724,9,0.959551317,0.001212286,0.053386362,0.000637519,ABIDEII-SDSU_1_28900_session_1_rest_1
ABIDEII-SDSU_1,28901,session_1,rest_1,ABIDEII-SDSU_1_28901_session_1_rest_1,16.6251761,0.395989779,2.719951719,67.18234283,0.012231176,0.04662506,1.105,2,1.192368761,0.007876171,0.021343656,0.000227877,ABIDEII-SDSU_1_28901_session_1_rest_1
ABIDEII-SDSU_1,28902,session_1,rest_1,ABIDEII-SDSU_1_28902_session_1_rest_1,15.86379313,0.420550359,2.708065429,68.40397363,0.012263849,0.05894437,0,0,1.069535117,0.0006584,0.024129261,0.000448762,ABIDEII-SDSU_1_28902_session_1_rest_1
ABIDEII-SDSU_1,28903,session_1,rest_1,ABIDEII-SDSU_1_28903_session_1_rest_1,16.13226186,0.403994314,2.649273402,64.72493857,0.008033307,0.036425867,1.6575,3,1.158080011,0.003561543,0.057993197,0.000427376,ABIDEII-SDSU_1_28903_session_1_rest_1
ABIDEII-SDSU_1,28904,session_1,rest_1,ABIDEII-SDSU_1_28904_session_1_rest_1,16.12097769,0.399718998,2.81841727,63.43297725,0.012198609,0.048225471,1.105,2,0.993960453,0.002508229,0.025466315,0.000283786,ABIDEII-SDSU_1_28904_session_1_rest_1
ABIDEII-SDSU_1,28905,session_1,rest_1,ABIDEII-SDSU_1_28905_session_1_rest_1,15.70480722,0.397523237,2.860409073,58.24487669,0.004819455,0.142235673,15.4696,28,0.769570577,0.018788629,0.057018607,0.000782518,ABIDEII-SDSU_1_28905_session_1_rest_1
ABIDEII-SDSU_1,28906,session_1,rest_1,ABIDEII-SDSU_1_28906_session_1_rest_1,15.87667778,0.404947864,2.695344091,62.43017905,0.008203098,0.040884884,1.6575,3,1.140483725,0.001867371,0.041894854,0.00026254,ABIDEII-SDSU_1_28906_session_1_rest_1
ABIDEII-SDSU_1,28907,session_1,rest_1,ABIDEII-SDSU_1_28907_session_1_rest_1,15.02445178,0.366997394,2.910800988,44.01685354,0.000934808,0.160831408,23.2044,42,1.051568417,0.029835771,0.145664502,0.0004533,ABIDEII-SDSU_1_28907_session_1_rest_1
ABIDEII-SDSU_1,28908,session_1,rest_1,ABIDEII-SDSU_1_28908_session_1_rest_1,14.14931265,0.407454184,2.813666842,49.76621126,0.01244435,0.050140655,0.5525,1,1.08124349,0.001241771,0.051668997,0.000444977,ABIDEII-SDSU_1_28908_session_1_rest_1
ABIDEII-SDSU_1,28909,session_1,rest_1,ABIDEII-SDSU_1_28909_session_1_rest_1,16.01522773,0.376534973,2.829375081,54.51348799,0.007100392,0.092046247,13.8122,25,1.071259916,0.014680057,0.131339051,0.000508993,ABIDEII-SDSU_1_28909_session_1_rest_1
ABIDEII-TCD_1,29096,session_1,rest_1,ABIDEII-TCD_1_29096_session_1_rest_1,12.03721158,0.394005617,1.966933352,25.73095293,0.003668653,0.17571362,17.0616,36,1.337036697,0.021647512,0.01783431,0.021771498,ABIDEII-TCD_1_29096_session_1_rest_1
ABIDEII-TCD_1,29097,session_1,rest_1,ABIDEII-TCD_1_29097_session_1_rest_1,11.15006002,0.452485444,2.047997969,30.08418743,0.009526777,0.583706953,58.7678,124,1.166083766,0.028951366,0.008735259,0.020330866,ABIDEII-TCD_1_29097_session_1_rest_1
ABIDEII-TCD_1,29098,session_1,rest_1,ABIDEII-TCD_1_29098_session_1_rest_1,14.31610092,0.42686372,2.177878467,48.81370384,0.013854377,0.390404436,64.455,136,1.194091885,0.00884561,0.01476701,0.027624852,ABIDEII-TCD_1_29098_session_1_rest_1
ABIDEII-TCD_1,29099,session_1,rest_1,ABIDEII-TCD_1_29099_session_1_rest_1,11.70504739,0.419189204,1.937423222,30.07085128,0.007582838,0.152002006,14.218,30,1.630588891,0.010148537,0.011702463,0.021060323,ABIDEII-TCD_1_29099_session_1_rest_1
ABIDEII-TCD_1,29100,session_1,rest_1,ABIDEII-TCD_1_29100_session_1_rest_1,11.19887354,0.396176681,1.994659764,20.63739769,0.011500731,0.472932706,51.1848,108,0.782245608,0.040384293,0.009446631,0.020521153,ABIDEII-TCD_1_29100_session_1_rest_1
ABIDEII-TCD_1,29101,session_1,rest_1,ABIDEII-TCD_1_29101_session_1_rest_1,12.76373819,0.41825313,1.956268863,34.31976463,0.013864957,0.246508831,32.7014,69,1.278773949,0.014522195,0.051216591,0.01708918,ABIDEII-TCD_1_29101_session_1_rest_1
ABIDEII-TCD_1,29102,session_1,rest_1,ABIDEII-TCD_1_29102_session_1_rest_1,11.62138368,0.397740223,2.067240691,22.98260337,0.013238148,1.491496628,73.9336,156,1.097669381,0.051532585,0.026897466,0.02109244,ABIDEII-TCD_1_29102_session_1_rest_1
ABIDEII-TCD_1,29103,session_1,rest_1,ABIDEII-TCD_1_29103_session_1_rest_1,11.36294557,0.443176761,1.87844078,29.17998378,0.017719178,0.163395936,16.1137,34,1.446371136,0.014315902,0.020738957,0.0198095,ABIDEII-TCD_1_29103_session_1_rest_1
ABIDEII-TCD_1,29104,session_1,rest_1,ABIDEII-TCD_1_29104_session_1_rest_1,11.04506045,0.442333974,2.059481834,27.3151184,0.015663592,0.073398344,0.6211,1,1.248889964,0.001033677,0.010262441,0.022610825,ABIDEII-TCD_1_29104_session_1_rest_1
ABIDEII-TCD_1,29105,session_1,rest_1,ABIDEII-TCD_1_29105_session_1_rest_1,11.71421215,0.453920427,2.019994078,34.36253208,0.017042901,0.07821276,3.3175,7,1.083078076,0.003605805,0.021345796,0.018461047,ABIDEII-TCD_1_29105_session_1_rest_1
ABIDEII-TCD_1,29106,session_1,rest_1,ABIDEII-TCD_1_29106_session_1_rest_1,11.70733572,0.417910591,1.9309407,26.73598167,0.016189471,0.298172584,27.9621,59,1.219896376,0.015088341,0.011386141,0.018060158,ABIDEII-TCD_1_29106_session_1_rest_1
ABIDEII-TCD_1,29107,session_1,rest_1,ABIDEII-TCD_1_29107_session_1_rest_1,10.96950724,0.43386297,1.873017143,25.28254873,0.012054009,0.058608458,0.9479,2,1.195610314,0.005031756,0.013761414,0.020252817,ABIDEII-TCD_1_29107_session_1_rest_1
ABIDEII-TCD_1,29108,session_1,rest_1,ABIDEII-TCD_1_29108_session_1_rest_1,13.41380066,0.433181499,1.978187162,41.72740609,0.010743391,0.248591453,33.6493,71,1.100975563,0.009667317,0.02243783,0.029330835,ABIDEII-TCD_1_29108_session_1_rest_1
ABIDEII-TCD_1,29109,session_1,rest_1,ABIDEII-TCD_1_29109_session_1_rest_1,11.28419799,0.455274084,1.931416568,32.05500745,0.012010015,0.13362426,16.1137,34,1.352400854,0.002198,0.028444007,0.013173001,ABIDEII-TCD_1_29109_session_1_rest_1
ABIDEII-TCD_1,29110,session_1,rest_1,ABIDEII-TCD_1_29110_session_1_rest_1,12.96120569,0.387773463,1.972858069,30.62237182,0.005729991,0.628620832,75.3555,159,1.177813087,0.033801122,0.020283477,0.023171898,ABIDEII-TCD_1_29110_session_1_rest_1
ABIDEII-TCD_1,29111,session_1,rest_1,ABIDEII-TCD_1_29111_session_1_rest_1,11.42982333,0.440230413,2.04328971,29.80309828,0.015871389,0.088236082,6.1611,13,1.288760272,0.002956732,0.02440476,0.020599684,ABIDEII-TCD_1_29111_session_1_rest_1
ABIDEII-TCD_1,29112,session_1,rest_1,ABIDEII-TCD_1_29112_session_1_rest_1,14.03376504,0.428013977,2.032054809,46.70497182,0.010560819,0.055930857,2.3697,5,1.361329509,0.001583902,0.029588032,0.026730837,ABIDEII-TCD_1_29112_session_1_rest_1
ABIDEII-TCD_1,29113,session_1,rest_1,ABIDEII-TCD_1_29113_session_1_rest_1,13.20593077,0.414378208,2.015062218,37.62476335,0.013405551,0.134924866,13.2701,28,1.383434742,0.007440537,0.02736242,0.020676118,ABIDEII-TCD_1_29113_session_1_rest_1
ABIDEII-TCD_1,29114,session_1,rest_1,ABIDEII-TCD_1_29114_session_1_rest_1,10.254225,0.425413006,1.953193053,20.86419493,0.014050176,0.092800119,3.3175,7,1.402666538,0.015787659,0.019842562,0.027025179,ABIDEII-TCD_1_29114_session_1_rest_1
ABIDEII-TCD_1,29115,session_1,rest_1,ABIDEII-TCD_1_29115_session_1_rest_1,11.03132357,0.406778045,1.961591653,21.93795872,0.014065771,0.070720594,1.4218,3,1.481016968,0.001695171,0.039135076,0.019268269,ABIDEII-TCD_1_29115_session_1_rest_1
ABIDEII-TCD_1,29116,session_1,rest_1,ABIDEII-TCD_1_29116_session_1_rest_1,13.92654875,0.420671054,2.064372876,43.73256953,0.010390029,0.118428851,14.218,30,1.333939707,0.003113171,0.059578381,0.020059307,ABIDEII-TCD_1_29116_session_1_rest_1
ABIDEII-TCD_1,29117,session_1,rest_1,ABIDEII-TCD_1_29117_session_1_rest_1,11.57294271,0.46584496,2.012254281,34.53610903,0.020295054,0.080530906,1.8957,4,1.461740813,0.000784585,0.020646566,0.015192832,ABIDEII-TCD_1_29117_session_1_rest_1
ABIDEII-TCD_1,29118,session_1,rest_1,ABIDEII-TCD_1_29118_session_1_rest_1,12.77809503,0.439448439,1.955042951,40.95715562,0.009627043,0.10293853,4.7393,10,1.338404219,0.003930732,0.019705619,0.021669182,ABIDEII-TCD_1_29118_session_1_rest_1
ABIDEII-TCD_1,29119,session_1,rest_1,ABIDEII-TCD_1_29119_session_1_rest_1,13.36573171,0.413238208,2.140751294,38.62012996,0.011974611,0.060808754,0,0,1.351797006,0.001433463,0.009478085,0.017032237,ABIDEII-TCD_1_29119_session_1_rest_1
ABIDEII-TCD_1,29120,session_1,rest_1,ABIDEII-TCD_1_29120_session_1_rest_1,10.6156944,0.457294007,1.996500208,28.73553214,0.013713486,0.072274411,0,0,1.306058072,0.001037122,0.010234398,0.019952005,ABIDEII-TCD_1_29120_session_1_rest_1
ABIDEII-TCD_1,29121,session_1,rest_1,ABIDEII-TCD_1_29121_session_1_rest_1,11.30700094,0.439069006,1.885439997,28.26015142,0.020820277,0.085721281,0.9479,2,1.464475176,0.015622244,0.008275236,0.012841959,ABIDEII-TCD_1_29121_session_1_rest_1
ABIDEII-TCD_1,29122,session_1,rest_1,ABIDEII-TCD_1_29122_session_1_rest_1,11.63828179,0.439243945,2.00856709,32.75009695,0.025856733,0.085059161,2.8436,6,1.299281302,0.001043463,0.016437097,0.016657254,ABIDEII-TCD_1_29122_session_1_rest_1
ABIDEII-TCD_1,29123,session_1,rest_1,ABIDEII-TCD_1_29123_session_1_rest_1,13.34305068,0.424028011,2.027838024,39.61417384,0.0164937,0.134883519,12.3223,26,1.263752502,0.005369561,0.0235176,0.025960153,ABIDEII-TCD_1_29123_session_1_rest_1
ABIDEII-TCD_1,29124,session_1,rest_1,ABIDEII-TCD_1_29124_session_1_rest_1,10.68105404,0.439144617,2.000634904,25.55581967,0.016352413,0.050548806,0,0,1.4635776,0.000610537,0.010859581,0.015910691,ABIDEII-TCD_1_29124_session_1_rest_1
ABIDEII-TCD_1,29125,session_1,rest_1,ABIDEII-TCD_1_29125_session_1_rest_1,12.57169644,0.41292421,1.978581092,33.40242813,0.006339929,0.197089244,36.019,76,1.287318026,0.006684732,0.056598222,0.016545477,ABIDEII-TCD_1_29125_session_1_rest_1
ABIDEII-TCD_1,29126,session_1,rest_1,ABIDEII-TCD_1_29126_session_1_rest_1,12.68093116,0.427234923,2.075651898,37.18017042,0.01028577,0.494693027,56.872,120,1.27348328,0.018282,0.030745215,0.016175176,ABIDEII-TCD_1_29126_session_1_rest_1
ABIDEII-TCD_1,29127,session_1,rest_1,ABIDEII-TCD_1_29127_session_1_rest_1,11.90521096,0.440100151,1.959439216,32.74857116,0.012980753,0.062458243,0,0,1.431646534,0.001622146,0.016721037,0.013961424,ABIDEII-TCD_1_29127_session_1_rest_1
ABIDEII-TCD_1,29128,session_1,rest_1,ABIDEII-TCD_1_29128_session_1_rest_1,11.03305346,0.432738011,2.087911018,27.55599287,0.019240448,0.06560275,0,0,1.023748046,0.002157415,0.005251612,0.025802645,ABIDEII-TCD_1_29128_session_1_rest_1
ABIDEII-TCD_1,29129,session_1,rest_1,ABIDEII-TCD_1_29129_session_1_rest_1,12.08745566,0.433992501,2.016262919,32.29207974,0.01694981,0.110070665,9.4787,20,1.348924317,0.027427659,0.030344948,0.027144217,ABIDEII-TCD_1_29129_session_1_rest_1
ABIDEII-TCD_1,29130,session_1,rest_1,ABIDEII-TCD_1_29130_session_1_rest_1,9.774387277,0.442083749,2.048464229,20.19678381,0.022903051,0.072531012,0,0,1.284592086,0.000963805,0.02900106,0.016959005,ABIDEII-TCD_1_29130_session_1_rest_1
ABIDEII-TCD_1,29131,session_1,rest_1,ABIDEII-TCD_1_29131_session_1_rest_1,10.92710382,0.445107127,2.010262568,27.13092038,0.018255983,0.088098371,1.8957,4,1.55007475,0.003913902,0.029445265,0.020292191,ABIDEII-TCD_1_29131_session_1_rest_1
ABIDEII-TCD_1,29132,session_1,rest_1,ABIDEII-TCD_1_29132_session_1_rest_1,12.50211789,0.434919656,1.905911925,37.63385706,0.011294117,0.091226708,2.3697,5,1.500023522,0.005888976,0.024669678,0.018144562,ABIDEII-TCD_1_29132_session_1_rest_1
ABIDEII-TCD_1,29133,session_1,rest_1,ABIDEII-TCD_1_29133_session_1_rest_1,11.13841887,0.418632319,1.901613354,24.73177693,0.012334471,0.121068163,12.7962,27,1.328397614,0.006398195,0.038289038,0.019238333,ABIDEII-TCD_1_29133_session_1_rest_1
ABIDEII-TCD_1,29134,session_1,rest_1,ABIDEII-TCD_1_29134_session_1_rest_1,12.66529223,0.415522951,1.9562405,34.14692675,0.009978454,0.468590352,63.981,135,1.173248333,0.014664195,0.018155029,0.022824177,ABIDEII-TCD_1_29134_session_1_rest_1
ABIDEII-TCD_1,29135,session_1,rest_1,ABIDEII-TCD_1_29135_session_1_rest_1,10.62527094,0.441075673,1.969678261,25.11711411,0.023154635,0.062513359,0,0,1.276966332,0.001813707,0.023604319,0.017885155,ABIDEII-TCD_1_29135_session_1_rest_1
ABIDEII-TCD_1,29136,session_1,rest_1,ABIDEII-TCD_1_29136_session_1_rest_1,9.977938404,0.431441356,1.964635801,19.87200591,0.016032383,0.145809445,18.0095,38,1.231472463,0.003751659,0.00975624,0.015114145,ABIDEII-TCD_1_29136_session_1_rest_1
ABIDEII-TCD_1,29137,session_1,rest_1,ABIDEII-TCD_1_29137_session_1_rest_1,13.24957602,0.424145988,2.104859489,40.37235835,0.015465263,0.280668674,26.5403,56,1.114052135,0.022601659,0.008422314,0.034864654,ABIDEII-TCD_1_29137_session_1_rest_1
ABIDEII-UCD_1,29997,session_1,rest_1,ABIDEII-UCD_1_29997_session_1_rest_1,9.589449391,0.48889907,2.745937143,24.61384437,0.037955325,0.062965982,3.2895,5,1.276791815,0.00295911,0.027530223,0.066435716,ABIDEII-UCD_1_29997_session_1_rest_1
ABIDEII-UCD_1,29998,session_1,rest_1,ABIDEII-UCD_1_29998_session_1_rest_1,9.221156002,0.494235437,2.574648747,22.4172316,0.051670298,0.059630091,0.6579,1,1.310857375,0.003306781,0.038857671,0.064831138,ABIDEII-UCD_1_29998_session_1_rest_1
ABIDEII-UCD_1,29999,session_1,rest_1,ABIDEII-UCD_1_29999_session_1_rest_1,8.906120619,0.487615782,2.929571429,21.82721898,0.072005853,0.363681808,50,76,1.386006046,0.034264452,0.112002989,0.091253155,ABIDEII-UCD_1_29999_session_1_rest_1
ABIDEII-UCD_1,30000,session_1,rest_1,ABIDEII-UCD_1_30000_session_1_rest_1,6.422601076,0.540342561,3.003228776,11.6005811,0.083090529,0.070761513,1.9737,3,0.97545589,0.003420616,0.018348244,0.030572036,ABIDEII-UCD_1_30000_session_1_rest_1
ABIDEII-UCD_1,30001,session_1,rest_1,ABIDEII-UCD_1_30001_session_1_rest_1,9.37453356,0.480919094,3.453457143,28.13194492,0.049843788,0.078705593,3.2895,5,1.34815808,0.001623699,0.040684918,0.056444895,ABIDEII-UCD_1_30001_session_1_rest_1
ABIDEII-UCD_1,30002,session_1,rest_1,ABIDEII-UCD_1_30002_session_1_rest_1,11.70839084,0.49292031,2.930971429,39.5046295,0.039582528,0.319573187,36.1842,55,1.507571557,0.046436575,0.107172922,0.061861593,ABIDEII-UCD_1_30002_session_1_rest_1
ABIDEII-UCD_1,30003,session_1,rest_1,ABIDEII-UCD_1_30003_session_1_rest_1,9.043597878,0.492365529,2.466328571,18.49662081,0.049656864,0.197567461,30.9211,47,1.062488985,0.006322945,0.021505229,0.06419019,ABIDEII-UCD_1_30003_session_1_rest_1
ABIDEII-UCD_1,30004,session_1,rest_1,ABIDEII-UCD_1_30004_session_1_rest_1,6.968243037,0.506617334,2.607420777,12.93888206,0.07874582,0.071918731,1.3158,2,1.361607605,0.002952466,0.097054979,0.051030151,ABIDEII-UCD_1_30004_session_1_rest_1
ABIDEII-UCD_1,30005,session_1,rest_1,ABIDEII-UCD_1_30005_session_1_rest_1,10.50708409,0.487207376,2.720557143,30.26064346,0.042010162,0.112187594,8.5526,13,1.372246097,0.016049315,0.031215505,0.070694503,ABIDEII-UCD_1_30005_session_1_rest_1
ABIDEII-UCD_1,30006,session_1,rest_1,ABIDEII-UCD_1_30006_session_1_rest_1,8.859284262,0.495087935,3.039456936,22.55941495,0.058934085,0.112055425,9.2105,14,1.119636335,0.001748151,0.026158754,0.058076914,ABIDEII-UCD_1_30006_session_1_rest_1
ABIDEII-UCD_1,30007,session_1,rest_1,ABIDEII-UCD_1_30007_session_1_rest_1,7.858440798,0.529249989,2.755814098,18.9202045,0.077977628,0.103761585,8.5526,13,1.240302743,0.00786774,0.029662121,0.044786073,ABIDEII-UCD_1_30007_session_1_rest_1
ABIDEII-UCD_1,30008,session_1,rest_1,ABIDEII-UCD_1_30008_session_1_rest_1,8.50545239,0.451564054,3.807371429,18.28081174,0.052280098,0.04931618,0,0,1.346103059,0.002607329,0.050345152,0.054755721,ABIDEII-UCD_1_30008_session_1_rest_1
ABIDEII-UCD_1,30009,session_1,rest_1,ABIDEII-UCD_1_30009_session_1_rest_1,6.665290627,0.504258887,2.9644,11.21826229,0.087131634,0.079949136,1.9737,3,1.265315486,0.008928767,0.064893933,0.051788338,ABIDEII-UCD_1_30009_session_1_rest_1
ABIDEII-UCD_1,30010,session_1,rest_1,ABIDEII-UCD_1_30010_session_1_rest_1,7.403506925,0.510424033,2.74397733,15.57631528,0.076495647,0.035859252,0,0,1.289180432,0.003675137,0.031117957,0.051608975,ABIDEII-UCD_1_30010_session_1_rest_1
ABIDEII-UCD_1,30011,session_1,rest_1,ABIDEII-UCD_1_30011_session_1_rest_1,11.89475123,0.480237758,2.467248571,37.82277989,0.047810439,0.086578773,6.5789,10,1.226091584,0.013572397,0.103200495,0.095417825,ABIDEII-UCD_1_30011_session_1_rest_1
ABIDEII-UCD_1,30012,session_1,rest_1,ABIDEII-UCD_1_30012_session_1_rest_1,6.501159554,0.507268807,2.794614286,11.61322401,0.072831221,0.053970619,0.6579,1,1.359264573,0.005700548,0.052786863,0.05790776,ABIDEII-UCD_1_30012_session_1_rest_1
ABIDEII-UCD_1,30013,session_1,rest_1,ABIDEII-UCD_1_30013_session_1_rest_1,8.282331487,0.500486645,2.886228571,18.55319983,0.042436261,0.114081902,11.1842,17,1.267752784,0.004676849,0.098250201,0.045933108,ABIDEII-UCD_1_30013_session_1_rest_1
ABIDEII-UCD_1,30014,session_1,rest_1,ABIDEII-UCD_1_30014_session_1_rest_1,6.606162117,0.502754916,2.482505714,11.079467,0.067345396,0.084866352,7.2368,11,1.121126763,0.008446575,0.085872786,0.073481429,ABIDEII-UCD_1_30014_session_1_rest_1
ABIDEII-UCD_1,30015,session_1,rest_1,ABIDEII-UCD_1_30015_session_1_rest_1,8.075233236,0.5000628,2.786848382,15.32522877,0.068151504,0.136399638,22.3684,34,1.312117158,0.001666644,0.072207422,0.046788218,ABIDEII-UCD_1_30015_session_1_rest_1
ABIDEII-UCD_1,30016,session_1,rest_1,ABIDEII-UCD_1_30016_session_1_rest_1,8.107768232,0.505794591,2.862942662,18.20428968,0.071759462,0.052990787,1.9737,3,1.179642979,0.004624726,0.017803693,0.049335671,ABIDEII-UCD_1_30016_session_1_rest_1
ABIDEII-UCD_1,30017,session_1,rest_1,ABIDEII-UCD_1_30017_session_1_rest_1,9.280418989,0.497364166,3.039742857,24.45882857,0.036689695,0.07586897,3.9474,6,1.303787293,0.005873767,0.045146756,0.049015439,ABIDEII-UCD_1_30017_session_1_rest_1
ABIDEII-UCD_1,30018,session_1,rest_1,ABIDEII-UCD_1_30018_session_1_rest_1,7.415240657,0.513056798,3.456943093,19.38654297,0.074583992,0.092254963,2.6316,4,1.309626469,0.002504589,0.067186376,0.031940962,ABIDEII-UCD_1_30018_session_1_rest_1
ABIDEII-UCD_1,30019,session_1,rest_1,ABIDEII-UCD_1_30019_session_1_rest_1,7.642342966,0.498097588,3.361657143,17.7921531,0.077926107,0.047938848,0.6579,1,1.243890962,0.003682534,0.049811238,0.035785314,ABIDEII-UCD_1_30019_session_1_rest_1
ABIDEII-UCD_1,30020,session_1,rest_1,ABIDEII-UCD_1_30020_session_1_rest_1,6.987067566,0.498890681,3.165257143,14.65780595,0.072501741,0.052435139,0,0,1.251770683,0.001415411,0.035281104,0.052209266,ABIDEII-UCD_1_30020_session_1_rest_1
ABIDEII-UCD_1,30021,session_1,rest_1,ABIDEII-UCD_1_30021_session_1_rest_1,7.794267239,0.460648518,3.289114286,15.25917316,0.087123983,0.066566282,1.3158,2,1.11933422,0.001752534,0.091336104,0.071812983,ABIDEII-UCD_1_30021_session_1_rest_1
ABIDEII-UCD_1,30022,session_1,rest_1,ABIDEII-UCD_1_30022_session_1_rest_1,11.49492751,0.481210187,2.713488756,37.42882623,0.044844683,0.178937116,21.7105,33,0.989586463,0.010425959,0.036487853,0.085611623,ABIDEII-UCD_1_30022_session_1_rest_1
ABIDEII-UCD_1,30023,session_1,rest_1,ABIDEII-UCD_1_30023_session_1_rest_1,9.240625519,0.501605502,2.489585714,22.05364094,0.033056431,0.208717802,46.7105,71,1.320119739,0.005026644,0.047503065,0.044610045,ABIDEII-UCD_1_30023_session_1_rest_1
ABIDEII-UCD_1,30024,session_1,rest_1,ABIDEII-UCD_1_30024_session_1_rest_1,8.076431012,0.476297558,3.474314286,18.67461815,0.060502823,0.041638566,0,0,1.270839948,0.000798082,0.055437307,0.045919655,ABIDEII-UCD_1_30024_session_1_rest_1
ABIDEII-UCD_1,30026,session_1,rest_1,ABIDEII-UCD_1_30026_session_1_rest_1,9.483590308,0.470201166,3.261142857,23.26028322,0.052256253,0.079339592,3.9474,6,1.161730453,0.001448767,0.021345242,0.075939273,ABIDEII-UCD_1_30026_session_1_rest_1
ABIDEII-UCD_1,30027,session_1,rest_1,ABIDEII-UCD_1_30027_session_1_rest_1,10.43177995,0.483157983,3.2496,34.43238674,0.03820749,0.179069807,21.7105,33,1.254804262,0.029424452,0.03046804,0.060600958,ABIDEII-UCD_1_30027_session_1_rest_1
ABIDEII-UCD_1,30028,session_1,rest_1,ABIDEII-UCD_1_30028_session_1_rest_1,6.518753922,0.550344803,3.352142857,16.09158959,0.103639446,0.047902452,0.6579,1,1.24295427,0.002608904,0.038305866,0.021494873,ABIDEII-UCD_1_30028_session_1_rest_1
ABIDEII-UCD_1,30029,session_1,rest_1,ABIDEII-UCD_1_30029_session_1_rest_1,9.388453952,0.451695364,3.699257395,25.66005613,0.037773125,0.039543872,0,0,1.317389518,0.001623219,0.042406177,0.050630601,ABIDEII-UCD_1_30029_session_1_rest_1
ABIDEII-UCLA_1,29728,session_1,rest_1,ABIDEII-UCLA_1_29728_session_1_rest_1,9.1863906,0.553217752,1.871828127,22.54369166,0.039349571,0.466911946,80.9917,98,1.159061083,0.009545565,0.03699392,0.042094717,ABIDEII-UCLA_1_29728_session_1_rest_1
ABIDEII-UCLA_1,29729,session_1,rest_1,ABIDEII-UCLA_1_29729_session_1_rest_1,9.848649239,0.549791334,1.982415063,32.3156597,0.047504157,0.144483039,23.9669,29,1.221455674,0.010319913,0.021015618,0.022154406,ABIDEII-UCLA_1_29729_session_1_rest_1
ABIDEII-UCLA_1,29730,session_1,rest_1,ABIDEII-UCLA_1_29730_session_1_rest_1,10.52164784,0.528947148,1.897073853,31.87364809,0.039360326,0.044065775,0,0,1.047030051,0.00100513,0.02167237,0.020661015,ABIDEII-UCLA_1_29730_session_1_rest_1
ABIDEII-UCLA_1,29731,session_1,rest_1,ABIDEII-UCLA_1_29731_session_1_rest_1,9.032209565,0.583035373,2.057346914,24.84492487,0.049247332,0.091736413,9.0909,11,1.187143583,0.006876609,0.050648408,0.008468462,ABIDEII-UCLA_1_29731_session_1_rest_1
ABIDEII-UCLA_1,29732,session_1,rest_1,ABIDEII-UCLA_1_29732_session_1_rest_1,10.77052018,0.523870351,2.045726428,34.32568115,0.030402813,0.12860578,15.7025,19,1.259796483,0.031862522,0.030319782,0.025097291,ABIDEII-UCLA_1_29732_session_1_rest_1
ABIDEII-UCLA_1,29733,session_1,rest_1,ABIDEII-UCLA_1_29733_session_1_rest_1,10.34348746,0.549923954,2.131443033,29.52481347,0.054952484,0.116054658,15.7025,19,1.056729728,0.006697913,0.026213715,0.008876522,ABIDEII-UCLA_1_29733_session_1_rest_1
ABIDEII-UCLA_1,29734,session_1,rest_1,ABIDEII-UCLA_1_29734_session_1_rest_1,8.775406587,0.563952257,2.067755987,24.0828729,0.051039454,0.098150027,9.0909,11,1.137539384,0.009936174,0.017803129,0.017610246,ABIDEII-UCLA_1_29734_session_1_rest_1
ABIDEII-UCLA_1,29735,session_1,rest_1,ABIDEII-UCLA_1_29735_session_1_rest_1,10.23909307,0.574446267,2.095658024,33.28133792,0.057386816,0.036695413,0,0,1.101513618,0.000763739,0.01730143,0.009686464,ABIDEII-UCLA_1_29735_session_1_rest_1
ABIDEII-UCLA_1,29736,session_1,rest_1,ABIDEII-UCLA_1_29736_session_1_rest_1,10.06754213,0.563774178,2.109343819,32.03791851,0.053956844,0.153414062,23.9669,29,1.032367417,0.018263417,0.014969169,0.015781053,ABIDEII-UCLA_1_29736_session_1_rest_1
ABIDEII-UCLA_1,29737,session_1,rest_1,ABIDEII-UCLA_1_29737_session_1_rest_1,9.664760547,0.525148388,2.139571774,24.24109685,0.055758696,0.079371688,6.6116,8,1.146468377,0.005312261,0.036949224,0.007921776,ABIDEII-UCLA_1_29737_session_1_rest_1
ABIDEII-UCLA_1,29738,session_1,rest_1,ABIDEII-UCLA_1_29738_session_1_rest_1,10.84506633,0.557497889,1.877306746,38.31016693,0.040024322,0.059219166,6.6116,8,1.195762906,0.004971565,0.022903779,0.009534022,ABIDEII-UCLA_1_29738_session_1_rest_1
ABIDEII-UCLA_1,29739,session_1,rest_1,ABIDEII-UCLA_1_29739_session_1_rest_1,10.95859135,0.541037958,2.225224625,37.36880359,0.042362049,0.109767328,10.7438,13,1.290992746,0.017790522,0.06006225,0.011610285,ABIDEII-UCLA_1_29739_session_1_rest_1
